euclidean distance,concept1,concept2
7.592399597167969,sleep,slip
7.592494487762451,meal,cow
7.5931315422058105,stone,tree
7.593840599060059,mother,sleep
7.593961238861084,drunk,smoke
7.59411096572876,cloud,cloudy
7.59422492980957,put,plant
7.594228267669678,pinch,scratch
7.594463348388672,fat,sweet
7.595254421234131,lung,stomach
7.595553398132324,snake,earthworm
7.596052169799805,white,wood
7.596136569976807,enter,father
7.596615791320801,nephew,descendants
7.596650123596191,cave,two
7.5967326164245605,hook,hoe
7.596858024597168,speak,sweep
7.596871852874756,mountain,bush
7.597024917602539,eat,your
7.597024917602539,eat,your
7.597036361694336,person,sweet
7.5971455574035645,steal,arrange
7.597403526306152,weave,do
7.597437381744385,weave,sweep
7.5977654457092285,know,meat
7.597822189331055,understand,smell
7.597977638244629,fur,hair
7.597977638244629,fur,hair
7.597977638244629,fur,hair
7.598060607910156,give,arrow
7.598138332366943,earth,dirty
7.598155975341797,see,female
7.598244667053223,field,pasture
7.598559856414795,fan,squeeze
7.5986833572387695,pinch,feel
7.598837852478027,enter,drink
7.599372386932373,shout,thirst
7.599443435668945,fall,fruit
7.599562168121338,only,ripe
7.600676536560059,imitate,check
7.600902080535889,see,sew
7.601114749908447,hole,house
7.601231575012207,dwell,steal
7.601316452026367,salt,heavy
7.601563930511475,seize,chieftain
7.60175085067749,sit,die
7.601858139038086,naked,reason
7.601879119873047,bury,sharpen
7.601889133453369,suck,smell
7.60212516784668,awl,chisel
7.602654933929443,hundred,summer
7.602694511413574,imitate,piss
7.603190898895264,we,sew
7.603271007537842,dig,tumble
7.6034111976623535,flat,field
7.60344123840332,climb,cry
7.603518009185791,i,wrap
7.6038923263549805,tall,proud
7.604032039642334,sharp,tooth
7.604159832000732,walk,mother
7.604183197021484,yellow,honey
7.604328632354736,painful,pimple
7.604470252990723,resemble,sharpen
7.60466194152832,belly,intestines
7.604904651641846,meat,this
7.604984283447266,foot,woman
7.605201244354248,arrive,sweep
7.605659008026123,sing,suck
7.606029987335205,wine,mead
7.60621976852417,jump,drink
7.606352806091309,claw,kill
7.606625080108643,imitate,suck
7.606679439544678,carry,cough
7.60673189163208,do,abuse
7.607082366943359,sharp,tongue
7.607355117797852,go,blood
7.607690811157227,shout,sleep
7.607825756072998,send,row
7.607865810394287,low,write
7.608090877532959,speak,fan
7.608209609985352,field,fire
7.608211040496826,earth,bird
7.608245372772217,punishment,fine
7.6086039543151855,defend,rescue
7.609004974365234,wind,boat
7.6090922355651855,weather,air
7.609228610992432,arrive,land
7.609403610229492,stone,bridge
7.609950065612793,tie,bundle
7.61009407043457,belly,fear
7.610261917114258,explain,command
7.6104559898376465,fault,crime
7.610931873321533,leave,tumble
7.6111369132995605,dust,cloud
7.611159324645996,imitate,sacrifice
7.6113128662109375,thing,ware
7.611584186553955,precipice,shore
7.6118669509887695,where,tooth
7.611898899078369,float,light
7.612001895904541,speak,sermon
7.612131595611572,axe,spade
7.612616062164307,sink,drowned
7.612691879272461,soft,bean
7.612761974334717,tail,hair
7.613246917724609,shut,cover
7.613387584686279,full,fat
7.613735675811768,run,stream
7.613766193389893,come,vomit
7.613940715789795,spin,thread
7.6139936447143555,cooked,cut
7.6141791343688965,swell,night
7.614381313323975,sour,thin
7.61446475982666,go,fat
7.614550590515137,smooth,blunt
7.6149091720581055,enter,clothes
7.6149187088012695,promise,treaty
7.614983081817627,forest,field
7.615184307098389,leaf,reed
7.615464210510254,sour,sharp
7.615668296813965,bite,wash
7.615668296813965,moon,month
7.616127967834473,thick,three
7.616150379180908,foot,wheel
7.616182327270508,moon,stone
7.616302967071533,short,hair
7.61631441116333,rotten,rub
7.616429328918457,hear,bow
7.616937637329102,see,itch
7.617276668548584,imitate,cut
7.6176066398620605,horn,deer
7.617923259735107,wind,three
7.618191242218018,wind,our
7.618244647979736,spit,boil
7.61860990524292,tongue,heart
7.618683815002441,press,load
7.618698596954346,elbow,corner
7.618775844573975,south,early
7.619049072265625,manner,custom
7.6191935539245605,swell,light
7.619485855102539,feather,tree
7.619536399841309,rub,eat
7.619619846343994,arrive,donate
7.620665073394775,snake,house
7.620744705200195,hear,bathe
7.620851993560791,bite,cooked
7.6208696365356445,belly,womb
7.6209001541137695,earth,garden
7.620934009552002,cup,dish
7.621093273162842,bite,burn
7.621093273162842,burn,bite
7.621100902557373,mouth,bore
7.621346473693848,speak,cook
7.621430397033691,dance,no
7.621964931488037,day,smell
7.621999263763428,four,boat
7.622007369995117,resemble,tumble
7.622190475463867,skin,ear
7.622315883636475,correct,court
7.622622489929199,pull,root
7.623204708099365,sun,grass
7.623287677764893,measure,imitate
7.6234235763549805,few,cloud
7.623569488525391,straight,fat
7.623694896697998,speak,shiver
7.623725414276123,walk,bite
7.623744487762451,thunder,bolt
7.623942852020264,try,roast
7.6252522468566895,meet,stretch
7.625284671783447,hunt,dispel
7.625425815582275,cease,donate
7.625456809997559,fat,white
7.625915050506592,soup,flour
7.6259260177612305,animal,flesh
7.626062393188477,garbage,nest
7.626755714416504,soul,deity
7.626843452453613,twist,sentence
7.62694787979126,iron,trap
7.627076625823975,club,post
7.627796649932861,hour,sun
7.627906799316406,room,square
7.628220558166504,cup,pan
7.62824010848999,hear,donate
7.628330707550049,arrive,destroy
7.628668308258057,or,fat
7.6287078857421875,spoon,oar
7.629292011260986,snail,lobster
7.629412651062012,word,tree
7.629961013793945,port,bridge
7.630300045013428,pinch,steal
7.630445957183838,pain,nose
7.630943298339844,house,temple
7.631039619445801,late,meal
7.6313371658325195,girl,six
7.6314520835876465,bill,count
7.63181209564209,buttocks,bottom
7.631863117218018,suck,smoke
7.631863117218018,suck,smoke
7.6320481300354,cause,beget
7.632120609283447,call,pig
7.632291316986084,cloth,leaf
7.632550239562988,shout,blue
7.632814884185791,tea,you
7.633098602294922,guess,star
7.6331787109375,right,goat
7.633246421813965,tomorrow,dark
7.634298801422119,leave,slaughter
7.634305477142334,sell,eye
7.634623050689697,leave,divorce
7.6346588134765625,bird,five
7.635708332061768,give,vein
7.6357598304748535,burn,seize
7.635821342468262,mouth,our
7.636268138885498,enough,graze
7.636618137359619,fight,dig
7.6368818283081055,crooked,hook
7.63751220703125,rain,bird
7.637819766998291,bay,swell
7.637836933135986,after,backward
7.637995719909668,push,dwell
7.6380615234375,cease,sharpen
7.6387786865234375,say,traverse
7.639265060424805,wet,green
7.639575481414795,sick,disease
7.6396918296813965,ancestors,ghost
7.639761924743652,knife,scythe
7.640056610107422,tree,mango
7.64013147354126,dare,goose
7.640231132507324,cover,rub
7.640267372131348,give,die
7.640575408935547,carry,sew
7.640866279602051,kneel,resemble
7.640895366668701,shoot,field
7.641170501708984,good-looking,dear
7.641286849975586,scatter,squeeze
7.641342639923096,choke,wring
7.641380310058594,mud,shit
7.641414642333984,deep,bitter
7.64174747467041,crooked,curved
7.641751766204834,bull,piglet
7.641878604888916,master,host
7.6420722007751465,send,basket
7.642364501953125,big,king
7.642432689666748,weave,forge
7.642669200897217,nape,shoulder
7.642707824707031,grief,heavy
7.644213676452637,all,chest
7.6442341804504395,burn,hot
7.6442341804504395,hot,burn
7.644295692443848,shield,iron
7.644718170166016,shade,moon
7.644735336303711,early,dark
7.64483642578125,many,arm
7.64495849609375,cease,shiver
7.644972801208496,tail,deer
7.644979000091553,speech,news
7.645048141479492,give,brick
7.645124435424805,gather,sleep
7.645162105560303,twist,mill
7.64525032043457,earth,name
7.645872116088867,fault,shore
7.6459221839904785,imitate,sweep
7.646175384521484,water,twenty
7.646411895751953,earth,short
7.646420955657959,fire,thorn
7.646438121795654,cultivate,garden
7.646704196929932,do,tumble
7.646941184997559,laugh,stir
7.6469807624816895,regret,howl
7.647153377532959,boundary,shore
7.647374629974365,bird,man
7.647374629974365,hoe,spade
7.647377014160156,stand,sew
7.6474785804748535,frost,red
7.647708415985107,emerge,visit
7.647838115692139,deep,early
7.648086071014404,know,sharpen
7.648652076721191,narrow,leg
7.64871883392334,pinch,say
7.648804664611816,grass,blue
7.648804664611816,old,ancestors
7.648969650268555,hard,ripe
7.649117469787598,kettle,saucer
7.649201393127441,door,hit
7.6496782302856445,blood,water
7.64985990524292,proud,insolent
7.649886131286621,bite,stretch
7.649895668029785,scatter,twist
7.649910926818848,line,rope
7.6499481201171875,if,salt
7.650162220001221,rain,stream
7.650850296020508,piss,urine
7.650969982147217,have,meat
7.651165008544922,leave,sharpen
7.651308536529541,healthy,correct
7.65162992477417,nine,rescue
7.651745319366455,rise,ride
7.651767253875732,enemy,clan
7.651909828186035,moon,lake
7.6522135734558105,dry,house
7.652379512786865,soul,brain
7.6523871421813965,voice,mouth
7.6527628898620605,coconut,green
7.652814865112305,west,set
7.653657913208008,cut,tumble
7.653996467590332,piss,diminish
7.654124736785889,sew,wash
7.654691219329834,shout,nine
7.65510892868042,deceit,wrong
7.655237197875977,beget,descendants
7.655270576477051,long,tea
7.655698776245117,pig,fill
7.655715465545654,north,bottom
7.656002044677734,grind,feed
7.656604290008545,frog,bow
7.6567888259887695,lake,then
7.656828880310059,seed,maize
7.6573486328125,cut,harvest
7.657755374908447,abuse,diminish
7.657785892486572,raw,red
7.657821178436279,breast,penis
7.657983303070068,study,announce
7.6580328941345215,throat,tube
7.6580491065979,burn,shoot
7.6580491065979,shoot,burn
7.658933639526367,earth,area
7.65895414352417,priest,magician
7.659557819366455,stutter,pull
7.659627914428711,poison,dig
7.65996789932251,look,herd
7.660264492034912,throw,grow
7.6603498458862305,easy,hundred
7.660409927368164,walk,resemble
7.660415172576904,wing,fin
7.66042947769165,leaf,far
7.6606221199035645,penis,man
7.660637855529785,speak,abuse
7.661275386810303,stone,heart
7.661343574523926,call,command
7.6613688468933105,big,tongue
7.661436080932617,look,burning
7.662369251251221,join,cover
7.662485599517822,attack,pursue
7.663099765777588,burn,cook
7.663099765777588,cook,burn
7.663232326507568,want,scatter
7.6636433601379395,tie,kill
7.663901329040527,pointed,cape
7.6642537117004395,preserve,herd
7.6643805503845215,sharpen,fill
7.664429664611816,week,pray
7.664574146270752,corpse,firewood
7.664816856384277,poor,arm
7.6649322509765625,hole,window
7.66542387008667,red,lobster
7.665574073791504,sharpen,squeeze
7.665672302246094,rub,curse
7.665707588195801,anger,battle
7.6658148765563965,imitate,scatter
7.6660566329956055,part,bone
7.666120529174805,horse,sign
7.666295528411865,change,weave
7.666572093963623,head,needle
7.6673455238342285,and,son
7.667506217956543,read,calculate
7.667703151702881,liver,muscle
7.668100833892822,learn,sweep
7.668505668640137,lift,build
7.668673038482666,what,rope
7.668853282928467,be,banana
7.6689581871032715,kind,tribe
7.669512748718262,choose,sweep
7.669798851013184,head,powerful
7.66994047164917,mouth,bone
7.6700334548950195,hole,grave
7.670748710632324,sing,steal
7.671337604522705,sun,man
7.671627044677734,piss,shiver
7.671916961669922,earth,wet
7.672056674957275,sit,roast
7.672142028808594,grind,pound
7.672196865081787,name,mouth
7.673180103302002,many,deer
7.67322301864624,remain,shoot
7.6733903884887695,get,scatter
7.67352819442749,carry,jug
7.6735382080078125,cook,dig
7.673558712005615,dwell,eat
7.6739983558654785,year,heaven
7.674186706542969,smooth,weak
7.6744184494018555,arrive,stretch
7.674450397491455,end,cape
7.674466609954834,nose,white
7.674966812133789,forest,plant
7.67516565322876,mouth,smoke
7.67534875869751,expensive,dense
7.6754302978515625,weigh,fat
7.67547082901001,fish,this
7.675954341888428,shoot,light
7.675957202911377,cease,scatter
7.675998687744141,who,sweat
7.676002025604248,axe,old
7.676013946533203,dwell,home
7.676198959350586,cloud,ground
7.67621374130249,eye,cape
7.676272869110107,high,rope
7.676387786865234,run,retreat
7.676456928253174,push,sore
7.676723957061768,tree,handle
7.676807880401611,stinking,red
7.676845073699951,sit,sharpen
7.677407741546631,kill,forge
7.677482604980469,lake,that
7.6775078773498535,anger,brave
7.677709579467773,ash,lime
7.677709579467773,ash,lime
7.677788257598877,sleep,kill
7.677865028381348,shout,suit
7.678579807281494,wound,blanket
7.67864990234375,jump,dwell
7.67903470993042,many,tail
7.679121017456055,never,howl
7.679143905639648,voice,noise
7.679359436035156,penis,body
7.67941427230835,cockroach,donkey
7.679574489593506,sun,heavy
7.679724216461182,path,street
7.679752826690674,stone,lime
7.6801533699035645,tree,eye
7.680229187011719,axe,iron
7.680994033813477,sell,horse
7.681041717529297,drip,leave
7.681049823760986,want,tumble
7.681175708770752,give,seed
7.681658744812012,pig,fell
7.681737422943115,love,sew
7.681996822357178,sand,world
7.68252420425415,walk,piss
7.682893753051758,peel,broken
7.683089733123779,long,die
7.683135032653809,beak,end
7.68342924118042,scatter,cut
7.683681011199951,i,father
7.68369197845459,why,egg
7.683722496032715,poison,twenty
7.683906555175781,hand,springtime
7.684300899505615,seize,narrow
7.684544086456299,laugh,scrape
7.684625148773193,ready,cooked
7.684634685516357,sway,jog
7.684735298156738,call,fold
7.685093402862549,ox,axe
7.685507774353027,tree,your
7.686091423034668,push,shiver
7.687005519866943,yes,victory
7.687166690826416,moon,candle
7.687338829040527,say,fat
7.687338829040527,say,fat
7.687738418579102,new,burning
7.687770366668701,light,weather
7.6879425048828125,collarbone,shoulderblade
7.687962055206299,open,fight
7.68796968460083,burn,grind
7.688103675842285,itch,become
7.688391208648682,father,parents-in-law
7.688688278198242,pull,die
7.688824653625488,bright,shoot
7.688944339752197,head,cape
7.689022541046143,pimple,ulcer
7.6890339851379395,i,arm
7.689461708068848,what,egg
7.689490795135498,rain,set
7.68964958190918,elbow,lock
7.690262794494629,long,root
7.690293788909912,pinch,trap
7.690559387207031,horse,mother
7.690669536590576,egg,belly
7.690776348114014,hole,spoon
7.690801620483398,animal,hyena
7.690898895263672,sky,peak
7.691119194030762,stab,pound
7.691523551940918,choose,sleep
7.6915764808654785,wing,their
7.691632270812988,separate,adjudicate
7.691736221313477,ask,blue
7.691784858703613,seize,sacrifice
7.692025184631348,food,stomach
7.692041397094727,cloud,heaven
7.692627429962158,bright,crow
7.693057537078857,crooked,left
7.693203926086426,water,tear
7.693262577056885,chop,fell
